,SLM (OLS),NEAT,SGA
0,0.21344513305975,204.47896763013904,149.5035708970609
1,0.12162090501465173,138.29732828475335,41.389311171819145
2,0.2961210221924375,115.65366959922312,19.465596651997657
3,0.5704719742307134,146.52302437447133,71.09394752192475
4,1.0188376580408658,104.22618318574041,20.68846852563911
5,0.7818151960291289,185.3720498403045,35.155531597524714
6,0.3007593394986543,107.53144827031792,37.31004495482193
7,0.11171134493270074,183.66853180108228,41.50784613754331
8,0.19773190303749288,123.6464542488884,19.874782966437124
9,0.41216491300474445,159.00850172855644,131.0216999351651
10,5.679053331665273,147.51763467201454,135.1437933960333
11,2.573660122436195,111.26863537846475,43.33014760848164
12,8.814817127307833,115.62561945440757,35.827238717243745
13,0.11816119756258558,177.86026972888249,71.65363795294616
14,0.1390648440701625,131.1587629386122,70.70450292257192
15,0.2743650645679736,154.32152057776693,35.466040127474116
16,0.9039420137705747,142.24948596189643,40.67043399871909
17,0.6181316895526834,177.15468741179575,72.10140278522158
18,0.22198321207906702,109.1708462555398,41.03141876227528
19,0.35555871068208944,135.7116652439945,20.192270782630658
20,0.199126477324171,113.1204388739643,34.98361407284392
21,0.41245742721366696,110.11979910603259,19.831624292015476
22,3.4861414981933194,147.93429806001586,71.11197520640417
23,0.2545664717181353,108.69604438693568,41.37152553854321
24,0.24265421571180923,131.62706534699464,21.340050753795367
25,0.5572656422409636,133.36119645148938,20.553887616424618
26,0.11274070412036963,172.3576948341106,36.570032347604865
27,0.2987835856802121,108.42507188837044,37.736962590664916
28,0.6038369823472749,122.8293213841389,134.3657586466943
29,0.3471416572574526,139.56448697965243,136.91128480443876
