,MLP (ADAM),MLP (SGD)
0,True,True
1,False,False
2,False,False
3,True,True
4,True,True
5,False,True
6,True,True
7,False,False
8,False,True
9,False,True
10,True,False
11,True,True
12,False,False
13,False,False
14,False,False
15,False,True
16,False,True
17,False,True
18,False,True
19,False,False
20,False,True
21,False,True
22,True,False
23,True,True
24,True,True
25,True,False
26,True,True
27,True,False
28,True,False
29,False,False
